CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.01,Passivos com Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.01.01,Débitos com Coligadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.01.03,Débitos com Controladores,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.02,Outros,14862.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.02,Outros,13049.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.02.03,Fornecedores,12710.0000000000,N
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.02.03,Fornecedores,12710.0000000000,N
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.02.02.04,Outras obrigações,2152.0000000000,N
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.02.02.04,Outras obrigações,339.0000000000,N
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.03,Tributos Diferidos,9487.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.03,Tributos Diferidos,4087.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,9487.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,4087.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04,Provisões,171877.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04,Provisões,128912.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,33838.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,60879.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.01.01,Provisões Fiscais,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.01.01,Provisões Fiscais,247.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,8879.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.01.03,Provisões para Benefícios a Empregados,43.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.01.03,Provisões para Benefícios a Empregados,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.01.04,Provisões Cíveis,33795.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.01.04,Provisões Cíveis,51753.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.02,Outras Provisões,138039.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.02,Outras Provisões,68033.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.02.01,Provisões para Garantias,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.02.01,Provisões para Garantias,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.02.02,Provisões para Reestruturação,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.02.02,Provisões para Reestruturação,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,138039.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,68033.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.06,Lucros e Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.06,Lucros e Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.06.01,Lucros a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.06.01,Lucros a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.06.02,Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.06.02,Receitas a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.02.06.03,Subvenções de Investimento a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.02.06.03,Subvenções de Investimento a Apropriar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03,Patrimônio Líquido Consolidado,621733.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03,Patrimônio Líquido Consolidado,914105.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.01,Capital Social Realizado,3821206.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.01,Capital Social Realizado,3265185.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.02,Reservas de Capital,518631.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.02,Reservas de Capital,101720.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.02.01,Ágio na Emissão de Ações,518631.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.02.01,Ágio na Emissão de Ações,101720.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.02.02,Reserva Especial de Ágio na Incorporação,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.02.02,Reserva Especial de Ágio na Incorporação,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.02.03,Alienação de Bônus de Subscrição,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.02.03,Alienação de Bônus de Subscrição,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.02.04,Opções Outorgadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.02.04,Opções Outorgadas,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.02.05,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.02.05,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.03,Reservas de Reavaliação,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.03,Reservas de Reavaliação,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04,Reservas de Lucros,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04,Reservas de Lucros,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.01,Reserva Legal,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.01,Reserva Legal,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.02,Reserva Estatutária,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.03,Reserva para Contingências,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.04,Reserva de Lucros a Realizar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.04,Reserva de Lucros a Realizar,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.05,Reserva de Retenção de Lucros,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.07,Reserva de Incentivos Fiscais,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.08,Dividendo Adicional Proposto,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.04.09,Ações em Tesouraria,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.05,Lucros/Prejuízos Acumulados,-3979337.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.05,Lucros/Prejuízos Acumulados,-2840251.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.06,Ajustes de Avaliação Patrimonial,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.06,Ajustes de Avaliação Patrimonial,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.07,Ajustes Acumulados de Conversão,261233.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.07,Ajustes Acumulados de Conversão,387451.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.08,Outros Resultados Abrangentes,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2014-12-31,2.03.09,Participação dos Acionistas Não Controladores,0.0000000000,S
10.629.105/0001-68,2015-12-31,1,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2015-12-31,2.03.09,Participação dos Acionistas Não Controladores,0.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2,Passivo Total,1177037.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2,Passivo Total,1082369.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01,Passivo Circulante,85423.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01,Passivo Circulante,79620.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.01,Obrigações Sociais e Trabalhistas,7373.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01.01,Obrigações Sociais e Trabalhistas,10151.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.01.02,Obrigações Trabalhistas,7373.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01.01.02,Obrigações Trabalhistas,10151.0000000000,S
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01.01.02.01,INSS,0.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01.01.02.02,FGTS,0.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01.01.02.03,Provisões Trabalhistas,0.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,7373.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2016-12-31,2.01.01.02.04,Outras Obrigações Trabalhistas,10151.0000000000,N
10.629.105/0001-68,2016-12-31,2,PRIO S.A.,22187,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,PENÚLTIMO,2015-12-31,2.01.02,Fornecedores,52469.0000000000,S
